,name,price,total_sales_volume,month_sales_volume,month_revenue,total_revenue,rating_product,total_rating_product,inventory,monthly_event,favorite_product,discount,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,experience(unit: month),follower,store_location,special_shop,product_url,rating_rate,segmentation
464,điện thoại xiaomi redmi 6 ram 3gb bộ nhớ 32gb máy đẹp chơi game liên quân freefire mượt,1405050.0,85.0,5.0,7025250.0,119429250.0,4.93,69.0,3.0,1,0,0.05,Shop Online Điện thoại giá rẻ,luutuyen01,0,380.0,24.0,0.97,1,21.0,7200.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-6-Ram-3Gb-b%E1%BB%99-nh%E1%BB%9B-32Gb-m%C3%A1y-%C4%91%E1%BA%B9p-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-m%C6%B0%E1%BB%A3t-i.214979459.7316851416?position=574,0.8117647058823529,Ultra_Low_end
465,"điện thoại vsmart star 5 (4gb/64gb),tặng 180gb dâta - hàng chính hãng",2590000.0,120.0,5.0,12950000.0,310800000.0,5.0,17.0,0.0,1,0,0.0,didonghot247,didonghot247,0,156.0,25.0,0.91,0,6.0,186.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Star-5-(4GB-64GB)-t%E1%BA%B7ng-180GB-D%C3%82TA-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.420576953.9260976770?position=575,0.14166666666666666,Low_end
466,điện thoại sony xperia xz2 1 sim zin nguyên bản,2500000.0,43.0,5.0,12500000.0,107500000.0,5.0,31.0,32.0,1,0,0.0,Namhoang Mobile Store,vuducvinh1202,0,223.0,63.0,0.98,0,29.0,6200.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ2-1-Sim-Zin-Nguy%C3%AAn-B%E1%BA%A3n-i.143976140.5654032500?position=576,0.7209302325581395,Low_end
467,điện thoại nokia 6500c chính hãng bảo hành 12 tháng,399000.0,575.0,5.0,1995000.0,229425000.0,4.3,33.0,20.0,1,0,0.0,Sỉ Điện Thoại Cỏ,shoplinhtrang688,0,55000.0,138.0,0.12,0,31.0,3500.0,Lạng Sơn,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-6500c-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.130503882.4938180709?position=577,0.057391304347826085,Ultra_Low_end
470,điện thoại nokia 2730 mạng 3g (pin+sạc+thẻ nhớ). chính hãng,282000.0,90.0,5.0,1410000.0,25380000.0,4.76,21.0,738.0,0,0,0.0,thanhlongnd18,thanhlongnd18,0,662.0,16.0,0.73,0,48.0,278.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-2730-m%E1%BA%A1ng-3G-(pin-s%E1%BA%A1c-th%E1%BA%BB-nh%E1%BB%9B).-Ch%C3%ADnh-h%C3%A3ng-i.20977279.7139468224?position=581,0.23333333333333334,Ultra_Low_end
473,điện thoại cảm ứng oppo a33 giá rẻ bảo hành chính hãng -chơi liên quân lướt wed mượt,626406.25,67.0,5.0,3132031.25,41969218.75,4.49,35.0,807.0,0,0,0.05,dien.tu.2tek.2.N,dien.tu.2tek.2,0,412.0,118.0,0.5,0,7.0,540.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%91i%C3%AA%CC%A3n-thoa%CC%A3i-ca%CC%89m-%C6%B0%CC%81ng-OPPO-A33-gia%CC%81-re%CC%89-ba%CC%89o-ha%CC%80nh-chi%CC%81nh-ha%CC%83ng-ch%C6%A1i-li%C3%AAn-qu%C3%A2n-l%C6%B0%C6%A1%CC%81t-wed-m%C6%B0%C6%A1%CC%A3t-i.405166547.6592779102?position=584,0.5223880597014925,Ultra_Low_end
474,điện thoại di động nokia 8000 4g dual sim (2020) - hàng chính hãng,1347630.0,67.0,5.0,6738150.0,90291210.0,4.53,30.0,1.0,1,0,0.13,Nokia Mobile Official Store,nokia_official_store,1,32000.0,35.0,1.0,0,36.0,10000.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-di-%C4%91%E1%BB%99ng-Nokia-8000-4G-Dual-Sim-(2020)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.66829677.6263327715?position=585,0.44776119402985076,Ultra_Low_end
475,điện thoại vsmart aris (8gb/128gb) - bản cao cấp | nguyên seal - hàng chính hãng ttc mobile,3550600.0000000005,37.0,5.0,17753000.000000004,131372200.00000001,4.95,19.0,63.0,1,0,0.18,TTC MOBILE HCM,ttcmobile,0,94.0,38.0,0.83,0,5.0,427.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Aris-(8GB-128GB)-B%E1%BA%A2N-CAO-C%E1%BA%A4P-NGUY%C3%8AN-SEAL-H%C3%80NG-CH%C3%8DNH-H%C3%83NG-TTC-MOBILE-i.449911630.11314760457?position=586,0.5135135135135135,Low_end
476,điện thoại nokia 105 siêu rẻ - 1 sim và 2 sim - pinđủ - sac hàng công ty ( cam kết máy zin),135000.0,88.0,5.0,675000.0,11880000.0,4.5,24.0,956.0,1,1,0.0,Hải_ngân_Linh,nghiemxuanmau1988,0,531.0,40.0,0.7,0,11.0,192.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-si%C3%AAu-r%E1%BA%BB-1-Sim-v%C3%A0-2-Sim-Pin%C4%91%E1%BB%A7-sac-H%C3%A0ng-c%C3%B4ng-ty-(-cam-k%E1%BA%BFt-m%C3%A1y-zin)-i.345162160.9634340618?position=587,0.2727272727272727,Ultra_Low_end
477,điện thoại xiaomi redmi note 4x ram 3gb/32gb mới chính hãng chơi game liên quân freefire pubg mượt - nhập khẩu,1499000.0,11.0,5.0,7495000.0,16489000.0,5.0,10.0,3.0,1,0,0.0,Shop Online Điện thoại giá rẻ,luutuyen01,0,380.0,24.0,0.97,1,21.0,7200.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-Note-4x-ram-3gb-32gb-m%E1%BB%9Bi-ch%C3%ADnh-h%C3%A3ng-ch%C6%A1i-game-li%C3%AAn-qu%C3%A2n-freefire-pubg-m%C6%B0%E1%BB%A3t-NH%E1%BA%ACP-KH%E1%BA%A8U-i.214979459.7052043770?position=588,0.9090909090909091,Ultra_Low_end
480,điện thoại cũ samsung g530 mới 98%99%,600000.0,16.0,5.0,3000000.0,9600000.0,4.78,9.0,88.0,1,0,0.0,NgocQuy64,ngocquy64,0,86.0,43.0,0.8,0,34.0,81.0,Kon Tum,0,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-c%C5%A9-Samsung-G530-m%E1%BB%9Bi-98-99--i.116641859.9025678608?position=593,0.5625,Ultra_Low_end
482,điện thoại oppo neo 9(a37),886000.0,25.0,5.0,4430000.0,22150000.0,4.78,9.0,299.0,0,0,0.0,tranminhquan1807,minh.quan_mobile,0,616.0,8.0,0.96,0,25.0,484.0,Nam Định,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-oppo-neo-9(a37)-i.178181467.8468965368?position=596,0.36,Ultra_Low_end
483,điện thoại samsung galaxy a52 (8gb/128gb) - hàng chính hãng,6861940.0,10.0,5.0,34309700.0,68619400.0,5.0,6.0,2.0,1,0,0.14,Long Hưng Mobile Mall,longhung_mobile,1,27000.0,569.0,1.0,0,11.0,20800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A52-(8GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.8828092786?position=598,0.6,Mid_end
484,điện thoại nokia c01 plus 2gb/16gb - hàng chính hãng,1504100.0,6.0,5.0,7520500.0,9024600.0,5.0,3.0,0.0,1,0,0.11,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,1,73000.0,138.0,0.98,0,23.0,246700.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-C01-Plus-2GB-16GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.9071351988?position=602,0.5,Ultra_Low_end
485,"điện thoại lg v50 thinq, amoled6.4""quad hd+ (2k+), ram 6/128gb đẹp 99% nguyên zin - chat mobile",4450000.0,16.0,5.0,22250000.0,71200000.0,4.73,11.0,31.0,1,1,0.0,CHAT Mobile,chatmobile969,0,340.0,42.0,0.9,0,18.0,4100.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Lg-V50-ThinQ-AMOLED6.4-Quad-HD-(2K-)-Ram-6-128Gb-%C4%91%E1%BA%B9p-99-nguy%C3%AAn-zin-Chat-mobile-i.241749563.9957306809?position=603,0.6875,Mid_end
486,"điện thoại oneplus 8t - ram 8/128gb fullbox likenew - [giá rẻ, bh 3 tháng - tặng dán màn, ốp lưng]",8400000.0,11.0,5.0,42000000.0,92400000.0,4.78,9.0,2.0,1,1,0.0,HAshop,hashop,0,35000.0,260.0,0.74,0,72.0,9300.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Oneplus-8T-RAM-8-128GB-Fullbox-Likenew-Gi%C3%A1-r%E1%BA%BB-BH-3-th%C3%A1ng-T%E1%BA%B7ng-da%CC%81n-ma%CC%80n-%E1%BB%91p-l%C6%B0ng--i.2711113.11510451224?position=604,0.8181818181818182,Mid_to_High_end
487,điện thoại samsung galaxy s21 ultra 5g - hàng chính hãng,27890000.0,16.0,5.0,139450000.0,446240000.0,5.0,2.0,76.0,1,1,0.0,VK Mobile Shop,phambaoloc09,0,309.0,702.0,0.69,0,34.0,8400.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-S21-Ultra-5G-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.116848184.1841928074?position=605,0.125,High_end
488,điện thoại realme c11 2021 (2gb/32gb) - hàng chính hãng,2485440.0,12.0,8.0,19883520.0,29825280.0,5.0,3.0,0.0,1,0,0.04,Long Hưng Mobile Mall,longhung_mobile,1,27000.0,569.0,1.0,0,11.0,20800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-C11-2021-(2GB-32GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.8856059255?position=606,0.25,Low_end
489,[ sỉ ] điện thoại maxfone v13 pin khủng bảo hàng 12 tháng,349000.0,51.0,3.0,1047000.0,17799000.0,4.36,11.0,29.0,0,0,0.0,Sỉ Điện Thoại Cỏ,shoplinhtrang688,0,55000.0,138.0,0.12,0,31.0,3500.0,Lạng Sơn,1,https://shopee.vn/-S%E1%BB%89-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-MaxFone-V13-Pin-Kh%E1%BB%A7ng-B%E1%BA%A3o-H%C3%A0ng-12-Th%C3%A1ng-i.130503882.6836966568?position=607,0.21568627450980393,Ultra_Low_end
491,điện thoại sharp 304sh ram 2g chip snap 801,700000.0,9.0,3.0,2100000.0,6300000.0,5.0,4.0,91.0,1,0,0.0,dochat.vn,dochat.vn,0,32.0,34.0,0.78,0,3.0,7300.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-sharp-304sh-ram-2G-Chip-snap-801-i.486424031.9179952462?position=609,0.4444444444444444,Ultra_Low_end
492,điện thoại samsung a51 bán giảm giá ram cao,1300000.0,19.0,5.0,6500000.0,24700000.0,3.75,12.0,0.0,0,0,0.0,1eyjxyeoln,1eyjxyeoln,0,36.0,7.0,0.22,0,3.0,27.0,Thái Nguyên,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-samsung-a51-b%C3%A1n-gi%E1%BA%A3m-gi%C3%A1-ram-cao-i.478851130.9387940972?position=610,0.631578947368421,Ultra_Low_end
493,điện thoại xiaomi mi 10s ram 8gb rom 128gb - hàng nhập khẩu,7774500.0,5.0,5.0,38872500.0,38872500.0,0.0,0.0,40.0,1,1,0.27,sunmobile1188,sunmobile1188,0,18000.0,73.0,0.96,0,18.0,392.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Mi-10s-Ram-8GB-Rom-128GB-H%C3%A0ng-Nh%E1%BA%ADp-kh%E1%BA%A9u-i.242986983.7789956746?position=611,0.0,Mid_to_High_end
494,"nokia c500 chuẩn nokia, có 3g, kèm pin zin",375000.0,10.0,5.0,1875000.0,3750000.0,4.6,5.0,188.0,0,0,0.0,NkMobile - Điện thoại tốt nhất,nk.mobile,0,28.0,25.0,0.74,0,17.0,25.0,Hà Nội,0,https://shopee.vn/Nokia-C500-Chu%E1%BA%A9n-Nokia-C%C3%B3-3G-K%C3%A8m-Pin-Zin-i.264888176.3060747027?position=612,0.5,Ultra_Low_end
496,angten wifi iphone 6plus,30000.0,7.0,5.0,150000.0,210000.0,5.0,1.0,92.0,0,0,0.0,Quốc Thắng Apple,quocthangapple,0,212.0,730.0,0.61,0,7.0,305.0,Bình Phước,0,https://shopee.vn/angten-wifi-iphone-6plus-i.403377015.9265402785?position=614,0.14285714285714285,Ultra_Low_end
500,"điện thoại xiaomi redmi 2 2 sim zin mới chính hãng, full zalo-fb-youtube",299160.0,71000.0,4.0,1196640.0,21240360000.0,4.09,85.0,17316.0,1,1,0.46,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-2-2-sim-zin-m%E1%BB%9Bi-Ch%C3%ADnh-h%C3%A3ng-full-zalo-FB-Youtube-i.11171175.4247584197?position=618,0.0011971830985915493,Ultra_Low_end
501,"điện thoại mini kechaoda k115 mini, nhỏ gọn bh 12 tháng chính hãng",309260.0,677.0,4.0,1237040.0,209369020.0,4.87,45.0,431.0,1,0,0.06,THẾ GIỚI _CÔNG _NGHỆ _SỐ,donghothongminhdf56.hn,0,19000.0,183.0,0.91,0,17.0,11000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-mini-Kechaoda-K115-mini-nh%E1%BB%8F-g%E1%BB%8Dn-BH-12-th%C3%A1ng-ch%C3%ADnh-h%C3%A3ng-i.259348045.5642902003?position=619,0.06646971935007386,Ultra_Low_end
502,điện thoại xiaomi redmi note 8 2sim ram 4g/128g mới chính hãng - có tiếng việt,5700000.0,871.0,4.0,22800000.0,4964700000.0,4.78,37.0,29241.0,1,1,0.0,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-8-2sim-ram-4G-128G-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-C%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.122206336.6237738979?position=620,0.04247990815154994,Mid_end
503,điện thoại nokia 105 dual sim 2019 hàng chính hãng mới nguyên seal,323050.0,11000.0,4.0,1292200.0,3553550000.0,4.99,170.0,39.0,1,0,0.09,VienThong_Computer,vienthong_tinhoc,0,32000.0,89.0,0.87,0,32.0,3000.0,Bạc Liêu,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-Dual-Sim-2019-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-M%E1%BB%9Bi-Nguy%C3%AAn-Seal-i.127416111.2645009503?position=621,0.015454545454545455,Ultra_Low_end
504,điện thoại nokia 105 (2015) zin 1sim nghe gọi tốt,129560.0,293.0,4.0,518240.0,37961080.0,4.95,21.0,2803.0,1,1,0.21,phukienvietnam_official store,linhvu130789,0,12000.0,139.0,0.92,0,35.0,9400.0,Nam Định,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NOKIA-105-(2015)-ZIN-1SIM-NGHE-G%E1%BB%8CI-T%E1%BB%90T-i.101299832.3360292174?position=622,0.07167235494880546,Ultra_Low_end
505,điện thoại sony xperia xz1 (4gb/64g) mới 99% mới chính hãng,1325235.0,22000.0,4.0,5300940.0,29155170000.0,4.71,21.0,13205.0,1,1,0.49,smartphone_baochau,smartphone_baochau,0,143000.0,1100.0,0.89,0,33.0,12700.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-SONY-XPERIA-XZ1-(4GB-64G)-m%E1%BB%9Bi-99-M%E1%BB%9AI-CH%C3%8DNH-H%C3%83NG-i.122206336.6566228397?position=623,0.0009545454545454546,Ultra_Low_end
507,điện thoại sony xperia z5 compact bản nhật (so-02h) - có vân tay,928000.0,141.0,4.0,3712000.0,130848000.0,4.8,56.0,2.0,1,1,0.0,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z5-Compact-b%E1%BA%A3n-Nh%E1%BA%ADt-(SO-02H)-C%C3%B3-v%C3%A2n-tay-i.49282974.1550270925?position=627,0.3971631205673759,Ultra_Low_end
509,điện thoại ip6 bypass,882000.0,101.0,4.0,3528000.0,89082000.0,4.8,46.0,1.0,1,1,0.16,T- MOBILE,t_mobile_iphone_ipad,0,12000.0,55.0,0.93,0,30.0,3200.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-ip6-bypass-i.139852523.7951386631?position=630,0.45544554455445546,Ultra_Low_end
511,điện thoại nokia 150 lướt 2 sim chính hãng,194766.3,161.0,4.0,779065.2,31357374.299999997,4.89,27.0,699.0,0,0,0.03,dienthoaico18,dienthoaico18,0,568.0,13.0,0.85,0,31.0,212.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-nokia-150-l%C6%B0%E1%BB%9Bt-2-sim-ch%C3%ADnh-h%C3%A3ng-i.129982976.7661290164?position=632,0.16770186335403728,Ultra_Low_end
512,"điện thoại masstel fami p20 - hàng mới nguyên hộp,bảo hành chính hãng",403200.0,147.0,5.0,2016000.0,59270400.0,4.89,28.0,282.0,1,1,0.16,TUẤN DƯƠNG MOBILE,tuanduongmobile,0,329000.0,620.0,0.79,0,60.0,20300.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Masstel-Fami-P20-H%C3%A0ng-M%E1%BB%9Bi-Nguy%C3%AAn-H%E1%BB%99p-B%E1%BA%A3o-H%C3%A0nh-Ch%C3%ADnh-H%C3%A3ng-i.14947974.7843542408?position=633,0.19047619047619047,Ultra_Low_end
514,điện thoại nokia 105 1 sim (2019) - hàng chính hãng,389000.0,72.0,4.0,1556000.0,28008000.0,5.0,27.0,141.0,1,0,0.0,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,1,73000.0,138.0,0.98,0,23.0,246800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-1-Sim-(2019)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.4309364853?position=635,0.375,Ultra_Low_end
515,"bộ ốc vít lắp đặt iphone 4,5,6",30000.0,127.0,4.0,120000.0,3810000.0,4.74,58.0,464.0,1,1,0.0,MI_APPLE,bongnam1416,0,79000.0,92.0,0.47,0,60.0,23500.0,Hà Nội,1,https://shopee.vn/B%E1%BB%99-%E1%BB%90c-V%C3%ADt-L%E1%BA%AFp-%C4%90%E1%BA%B7t-Iphone-4-5-6-i.18525093.1292370753?position=637,0.4566929133858268,Ultra_Low_end
516,"điện thoại nokia 1110i chính hãng - bảo hành 12 tháng - nokia 11110i - phụ kiện : máy , sạc, pin",84000.0,218.0,4.0,336000.0,18312000.0,4.48,33.0,1167.0,0,0,0.0,Sỉ Điện Thoại Cỏ,shoplinhtrang688,0,55000.0,138.0,0.12,0,31.0,3500.0,Lạng Sơn,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NOKIA-1110i-Ch%C3%ADnh-h%C3%A3ng-B%E1%BA%A3o-h%C3%A0nh-12-Th%C3%A1ng-Nokia-11110i-Ph%E1%BB%A5-Ki%E1%BB%87n-M%C3%A1y-S%E1%BA%A1c-Pin-i.130503882.3834336421?position=638,0.15137614678899083,Ultra_Low_end
517,"điện thoại oppo a83 2sim ram 4g bộ nhớ 64g chính hãng, chiến liên quân/pubg mướt",812000.0,28000.0,4.0,3248000.0,22736000000.0,5.0,10.0,50533.0,1,1,0.5,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Oppo-A83-2sim-ram-4G-b%E1%BB%99-nh%E1%BB%9B-64G-Ch%C3%ADnh-h%C3%A3ng-Chi%E1%BA%BFn-Li%C3%AAn-Qu%C3%A2n-PUBG-m%C6%B0%E1%BB%9Bt-i.11171175.4051163130?position=639,0.00035714285714285714,Ultra_Low_end
518,điện thoại k8 sang trọng-rẻ vô địch,354750.0,123.0,4.0,1419000.0,43634250.0,4.64,39.0,0.0,0,0,0.45,Điện Thoại Vertu Cao Cấp,dogiadungheng,0,280.0,33.0,0.24,0,18.0,3400.0,Bắc Ninh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-K8-sang-tr%E1%BB%8Dng-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-i.241583522.7745692833?position=640,0.3170731707317073,Ultra_Low_end
519,điện thoại samsung galaxy note 8 bản nhật 1 sim ram 6 bộ nhớ 64g,4039000.0,38.0,5.0,20195000.0,153482000.0,4.91,23.0,5.0,1,1,0.0,ATU MOBILE,ljnh1993,0,12000.0,60.0,0.94,0,36.0,9700.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-Note-8-b%E1%BA%A3n-nh%E1%BA%ADt-1-sim-ram-6-b%E1%BB%99-nh%E1%BB%9B-64g-i.71474818.8769218100?position=641,0.6052631578947368,Mid_end
520,điện thoại xiaomi redmi 4 prime snap 625 ram 3gb 32gb fullhd,1300000.0,43.0,4.0,5200000.0,55900000.0,4.8,20.0,1.0,0,1,0.0,duysmartphone,anhduysmartphone,0,435.0,33.0,0.74,0,18.0,474.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-4-Prime-Snap-625-RAM-3GB-32GB-FullHD-i.242263416.10605508829?position=643,0.46511627906976744,Ultra_Low_end
523,điện thoại xiaomi redmi note 2 2sim ram 2g/16g tải game ứng dụng thoải mái - bảo hành 6 tháng,712500.0,65.0,4.0,2850000.0,46312500.0,4.48,23.0,0.0,0,1,0.0,Phone Mai,phonelala2019,0,775.0,145.0,0.62,0,22.0,1000.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-Note-2-2sim-Ram-2G-16G-T%E1%BA%A3i-Game-%E1%BB%A8ng-D%E1%BB%A5ng-Tho%E1%BA%A3i-M%C3%A1i-B%E1%BA%A3o-h%C3%A0nh-6-Th%C3%A1ng-i.208445880.3343565852?position=649,0.35384615384615387,Ultra_Low_end
524,điện thoại nghe gọi nokia 1202 độ led 10 bóng nháy siêu đẹp kèm pin sạc- được chọn màu,275000.0,77.0,4.0,1100000.0,21175000.0,4.65,23.0,173.0,1,1,0.0,hà bắc Store,thuythuy889,0,225000.0,250.0,0.96,1,72.0,43000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nghe-G%E1%BB%8Di-Nokia-1202-%C4%90%E1%BB%99-LED-10-B%C3%B3ng-Nh%C3%A1y-Si%C3%AAu-%C4%90%E1%BA%B9p-K%C3%A8m-Pin-S%E1%BA%A1c-%C4%90%C6%B0%E1%BB%A3c-CH%E1%BB%8Dn-M%C3%A0u-i.1657913.3838265127?position=650,0.2987012987012987,Ultra_Low_end
525,pin điện thoại vsmart joy 1 / pq4001 / v3002,220000.0,39.0,4.0,880000.0,8580000.0,4.76,17.0,458.0,1,1,0.0,linhphukienpd,linhphukienpd,0,3000.0,2700.0,0.94,0,28.0,510.0,TP. Hồ Chí Minh,1,https://shopee.vn/Pin-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Vsmart-Joy-1-PQ4001-V3002-i.158323995.7777298173?position=652,0.4358974358974359,Ultra_Low_end
527,điện thoại google pixel 4/4xl quốc tế 2 sim đẹp keng,6188000.0,37.0,4.0,24752000.0,228956000.0,5.0,12.0,89.0,1,0,0.0,SB MOBILE,sbmobile21,0,232.0,39.0,0.86,0,23.0,4200.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Google-Pixel-4-4XL-Qu%E1%BB%91c-t%E1%BA%BF-2-sim-%C4%91%E1%BA%B9p-keng-i.192933058.8256982454?position=654,0.32432432432432434,Mid_end
528,điện thoại samsung galaxy a6 2018 ram 3g/32g 2sim chính hãng - bảo hành 12 tháng,1020530.0,479.0,5.0,5102650.0,488833870.0,4.5,4.0,21774.0,1,1,0.39,Baongocstore2016,baongocstore2016,0,73000.0,536.0,0.86,0,60.0,26800.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A6-2018-ram-3G-32G-2sim-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.11171175.3036577329?position=655,0.008350730688935281,Ultra_Low_end
529,điện thoại nokia 1202 😍😍😍😍chất😍😍😍😍 (hàng cũ đẹp 99%),105000.0,37.0,4.0,420000.0,3885000.0,4.87,15.0,356.0,1,1,0.0,trungnamtrandhtm,trungnamtrandhtm,0,414.0,40.0,0.88,0,48.0,1100.0,Hà Nội,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NOKIA-1202-%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%8DCH%E1%BA%A4T%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%8D%F0%9F%98%8D-(H%C3%80NG-C%C5%A8-%C4%90%E1%BA%B8P-99-)-i.22557093.3361873558?position=656,0.40540540540540543,Ultra_Low_end
530,điện thoại samsung galaxy a01 core (2gb/32gb) - hàng chính hãng- bảo hành 12 tháng,1900000.0,19.0,5.0,9500000.0,36100000.0,4.9,10.0,11.0,1,0,0.0,VĂN LONG MOBILE,vanlongmobile68,0,649.0,39.0,0.47,0,48.0,380.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-A01-Core-(2GB-32GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.63614537.8914568072?position=657,0.5263157894736842,Ultra_Low_end
